,Thrust,Power,Time
82,1.394859790802002,30.55628603065486,1.8315576000022702
83,1.407997727394104,31.04202447176567,1.8542667999863625
84,1.419179916381836,31.28510347156964,1.8771714000031352
85,1.413162112236023,31.359617663348445,1.8990073999739252
86,1.4232233762741089,31.889072331949137,1.921339499996975
87,1.4359173774719238,32.36339877256705,1.9433118000160903
88,1.4312769174575806,31.622775158989498,1.96680940000806
89,1.4091383218765259,31.413254742159552,1.9895478999824263
90,1.4039686918258667,31.12422758978846,2.011845299974084
91,1.402237057685852,31.187076479873213,2.034339000005275
92,1.4296114444732666,32.15995020693117,2.0569106999901123
93,1.439884901046753,32.42476227482257,2.0791437000152655
94,1.4360392093658447,32.23219907738894,2.100916499970481
95,1.4152272939682007,31.322767246754665,2.1240944999735802
96,1.4189159870147705,31.378765499694737,2.146124599967152
97,1.4157531261444092,31.37789873269992,2.1690391000011005
98,1.4287166595458984,31.977857353005675,2.1914799999794923
99,1.441435694694519,32.248847302946615,2.2137574999942444
100,1.4413617849349976,32.52083833326469,2.235902199987322
101,1.442894458770752,32.292312997033605,2.258277699991595
102,1.4215596914291382,31.370645445144874,2.280275899975095
103,1.4402445554733276,32.5081122961933,2.3023442999692634
104,1.455963134765625,32.938560823142325,2.3248125999816693
105,1.4535725116729736,32.77165221723044,2.3468550000106916
106,1.4407035112380981,31.91922138676773,2.3690117999794893
107,1.426688551902771,31.895733339263643,2.391286499972921
108,1.418656587600708,31.415261579614707,2.413506899960339
109,1.4130936861038208,31.436880650460353,2.4361443999805488
110,1.4446173906326294,32.72764670073002,2.458427399978973
111,1.4613680839538574,33.04796451729544,2.4802441999781877
112,1.4333420991897583,32.2991270064756,2.5022799000144005
113,1.4286952018737793,31.708648827527213,2.5247406999696977
114,1.43148672580719,31.752012084758007,2.546724699961487
115,1.429307222366333,31.571933000806894,2.568958299991209
116,1.4378976821899414,32.349618144752185,2.591448199993465
117,1.451229453086853,32.54979179727161,2.613967999990564
118,1.4552940130233765,32.74668660509906,2.63679580000462
119,1.459664225578308,33.12031817780189,2.6587575000012293
120,1.4696338176727295,33.252008954464145,2.6809198000119068
121,1.4508875608444214,32.698833438212205,2.703324200003408
122,1.430503010749817,31.624755898100943,2.7255049999803305
123,1.4237900972366333,31.35018191058134,2.7479147000121884
124,1.433121681213379,31.84067996899239,2.7708273999742232
125,1.450161099433899,32.31682625969711,2.7929838999989443
126,1.461437702178955,32.805750322829226,2.815010199963581
127,1.468335509300232,32.928904812297105,2.8371590999886394
128,1.4605276584625244,32.50493272829408,2.8594265999854542
129,1.4447643756866455,32.294968202009386,2.8815196999930777
130,1.4407533407211304,32.06749189979746,2.9038078999728896
131,1.4426112174987793,31.743723543790566,2.9258878999971785
132,1.4462203979492188,32.288416056770075,2.948133099998813
133,1.4564961194992065,32.53706405781713,2.970446899998933
134,1.4702410697937012,33.26862977131668,2.992531500000041
135,1.4799723625183105,33.84594199653111,3.0144715000060387
136,1.4811729192733765,33.925970122617855,3.0362032999983057
137,1.4723278284072876,33.62273465939688,3.0584219999727793
138,1.4661145210266113,33.39711137651875,3.08035269996617
139,1.4819172620773315,34.048850704152755,3.102545799978543
140,1.4690910577774048,33.61409934388621,3.1249792999587953
141,1.477280616760254,33.972355207824876,3.1470458999974653
142,1.4732460975646973,33.55879739717011,3.169411199982278
143,1.4706486463546753,33.725589451000815,3.1924078000010923
144,1.4701511859893799,33.513511621640646,3.2147242999635637
145,1.4736121892929077,33.80425491323331,3.23638989997562
146,1.4701215028762817,33.693234410573496,3.2584806999657303
147,1.4654104709625244,33.384396490932886,3.280766499985475
148,1.46072518825531,33.2156800435132,3.302698599989526
149,1.4736946821212769,33.84418403757081,3.3253925999742933
150,1.4760806560516357,33.56239552071747,3.3477940000011586
151,1.4533624649047852,32.61629890261702,3.370255499961786
152,1.4249920845031738,31.775164560650637,3.3921159000019543
153,1.4266202449798584,31.73485785943376,3.41416320001008
154,1.4407254457473755,32.30390668956443,3.436440199962817
155,1.495901346206665,34.30470140531452,3.458771599980537
156,1.5109236240386963,35.650312019497505,3.4810065999627113
157,1.4985041618347168,34.47050659591878,3.503246799984481
158,1.4656585454940796,33.43786577759238,3.5261728999903426
159,1.465497374534607,33.601742351500434,3.548170799971558
160,1.481339931488037,33.81779822394719,3.570392499968875
161,1.4667402505874634,33.57472594941737,3.5924407999846153
162,1.4628760814666748,33.34219754023616,3.6145093999803066
163,1.4763100147247314,33.85520833026385,3.6367448999662884
164,1.4757293462753296,33.65731950679219,3.6591616999940015
165,1.4809788465499878,33.837316512141115,3.6821713999961503
166,1.48029625415802,33.73864965339453,3.7049173999694176
167,1.4752546548843384,33.83879426246449,3.727072899986524
168,1.4758447408676147,33.522434141051235,3.749155499972403
169,1.4655358791351318,33.46381796429387,3.771324699977413
170,1.480945110321045,34.084608108087195,3.7938318999949843
171,1.4890110492706299,34.0733974989962,3.8160084999981336
172,1.4921185970306396,34.29543264824133,3.8384822999942116
173,1.4917911291122437,34.0717896091669,3.8608296000165865
174,1.472361445426941,33.42548963071977,3.8829916999675333
175,1.454242467880249,32.62824973969964,3.9055707000079565
176,1.451867699623108,32.75159684670507,3.9273698999895714
177,1.4440996646881104,32.08722645731541,3.9494137999718077
178,1.4552913904190063,32.51832703469063,3.9719218999962322
179,1.4666516780853271,33.26622247544083,3.9942446000059135
180,1.481718897819519,33.451169825022134,4.016868299979251
181,1.4905298948287964,33.91123503225799,4.03935979999369
182,1.4798378944396973,33.592449146045965,4.061273599974811
183,1.4738273620605469,33.28759898652606,4.083040900004562
184,1.4636181592941284,32.99095183495774,4.105724499968346
185,1.4729952812194824,33.35306788248158,4.1280349000007845
186,1.486358642578125,33.7370036830971,4.150216999987606
187,1.48214590549469,33.71706749101122,4.173005999997258
188,1.488893985748291,33.92609055845742,4.195248499978334
189,1.4796127080917358,33.54928061945111,4.217052099993452
190,1.4720592498779297,33.388750759705545,4.239578999986406
191,1.4706872701644897,32.84056647132911,4.261662499979138
192,1.467096209526062,32.89822441070078,4.283855199988466
